1.0e-10	2000
1.1226677735108158e-10	2000
1.2603829296797273e-10	2000
1.4149912974345787e-10	2000
1.5885651294280527e-10	2000
1.783430876931913e-10	2000
2.0022003718155844e-10	2000
2.24780583354873e-10	2000
2.523539170434766e-10	2000
2.83309610183933e-10	2000
3.180625692794119e-10	2000
3.57078596490047e-10	2000
4.0088063288984644e-10	2000
4.500557675700507e-10	2000
5.05263106533568e-10	2000
5.672426068491989e-10	2000
6.368249944718586e-10	2000
7.149428986597592e-10	2000
8.026433522257174e-10	2000
9.011018251665037e-10	2000
1.011637979766207e-9	2000
1.1357333583431074e-9	2000
1.275051240713013e-9	2000
1.4314589375234814e-9	2000
1.6070528182616385e-9	2000
1.8041864093920755e-9	2000
2.0255019392306662e-9	2000
2.273965752357932e-9	2000
2.5529080682395164e-9	2000
2.866067616948256e-9	2000
3.217641750250735e-9	2000
3.612342699709438e-9	2000
4.055460735840828e-9	2000
4.552935074866957e-9	2000
5.111433483440165e-9	2000
5.7384416483024045e-9	2000
6.4423635087213705e-9	2000
7.232633896483549e-9	2000
8.119844993184008e-9	2000
9.115888299750838e-9	2000
1.0234114021054527e-8	2000
1.1489510001873086e-8	2000
1.289890261253308e-8	2000
1.448118227674533e-8	2000
1.6257556664437936e-8	2000
1.8251834943190424e-8	2000
2.049074689815846e-8	2000
2.300430119772917e-8	2000
2.5826187606826747e-8	2000
2.899422853882875e-8	2000
3.2550885998350564e-8	2000
3.654383070957255e-8	2000
4.1026581058271906e-8	2000
4.605922041145104e-8	2000
5.1709202428967556e-8	2000
5.8052255160948953e-8	2000
6.51733960488242e-8	2000
7.316807143427192e-8	2000
8.214343584919422e-8	2000
9.221978823334322e-8	2000
1.0353218432956616e-7	2000
1.1623224686798518e-7	2000
1.3049019780144015e-7	2000
1.4649713983072848e-7	2000
1.6446761779946628e-7	2000
1.8464249428955425e-7	2000
2.0729217795953698e-7	2000
2.3272024789604074e-7	2000
2.6126752255633264e-7	2000
2.933166278390042e-7	2000
3.292971255097148e-7	2000
3.696912707195025e-7	2000
4.1504047578504725e-7	2000
4.6595256686646775e-7	2000
5.231099308056258e-7	2000
5.872786613189477e-7	2000
6.593188271333542e-7	1999
7.401959996915637e-7	2000
8.309941949353386e-7	2000
9.329304026284677e-7	2000
1.0473708979594487e-6	2000
1.1758495540521558e-6	2000
1.3200884008314168e-6	2000
1.482020705798857e-6	2000
1.6638168860761274e-6	2000
1.867913599020781e-6	2000
2.097046401323231e-6	2000
2.3542864143224156e-6	2000
2.643081486974103e-6	2000
2.9673024081888665e-6	2000
3.33129478793467e-6	2000
3.739937302478794e-6	2000
4.198707084443905e-6	2000
4.7137531341167196e-6	2000
5.291978735958436e-6	1999
5.941133984965027e-6	2000
6.669919663030115e-6	2000
7.4881038575900155e-6	2000
8.406652885618316e-6	2000
9.437878277775371e-6	2000
1.059560179277617e-5	2000
1.1895340673703208e-5	1998
1.3354515629299001e-5	2000
1.4992684327860471e-5	2000
1.6831803533309584e-5	2000
1.8896523396912115e-5	2000
2.121451784910632e-5	1999
2.3816855519761608e-5	2000
2.6738416158399493e-5	1999
3.001835813575592e-5	1999
3.370064329271932e-5	1999
3.783462617131933e-5	1999
4.2475715525369026e-5	1999
4.7686116977144744e-5	1999
5.35356667741073e-5	2000
6.0102767820703876e-5	1999
6.7475440531107e-5	1998
7.57525025877192e-5	1999
8.504489341802686e-5	1997
9.547716114208066e-5	1995
0.00010718913192051276	1995
0.00012033778407775893	1997
0.00013509935211980265	1997
0.00015167168884709225	1998
0.00017027691722258995	1996
0.00019116440753857018	1990
0.00021461411978584036	1993
0.00024094035602395243	1996
0.00027049597304631344	1996
0.0003036771118035457	1997
0.0003409285069746811	1994
0.0003827494478516311	1992
0.00042970047043208395	1987
0.00048241087041653687	1994
0.0005415871378079471	1982
0.000608022426164942	1988
0.0006826071834272386	1981
0.0007663410868007454	1980
0.0008603464416684501	1974
0.0009658832241158698	1976
0.0010843659686896098	1971
0.0012173827277396608	1972
0.001366716356462006	1963
0.0015343684089300117	1955
0.0017225859653987857	1969
0.0019338917504552302	1947
0.002171117945694503	1955
0.0024374441501222193	1947
0.002736439997074669	1931
0.003072112998861756	1935
0.0034489622604057598	1924
0.003872038781812557	1907
0.004347013158125026	1905
0.004880251583654433	1888
0.005478901179593945	1883
0.006150985788580504	1859
0.006905513520162331	1856
0.007752597488629464	1822
0.008703591361485167	1804
0.009771241535346501	1768
0.010969857978923836	1756
0.012315506032928256	1730
0.013826221737646556	1682
0.015522253574270471	1656
0.0174263338600965	1614
0.01956398343517064	1608
0.02196385372416546	1548
0.024658110758226028	1512
0.027682866303920653	1464
0.031078661877820123	1364
0.03489101213406772	1383
0.039171014908092584	1281
0.043976036093027186	1199
0.049370478528390015	1104
0.05542664520663104	1067
0.06222570836730231	1000
0.0698587974678525	889
0.07842822061337681	875
0.08804883581643465	830
0.09884959046625587	734
0.11097524964120718	649
0.12458833642950079	608
0.13987131026472382	528
0.1570290124729377	486
0.17629141180959476	390
0.19791668678535568	332
0.22219468609395232	271
0.24945081352303167	208
0.2800503894183631	183
0.31440354715915003	145
0.35297073027306497	112
0.39626886387014776	72
0.44487828311275845	62
0.499450511585514	44
0.5607169938205459	33
0.6294988990221887	19
0.7067181273927492	14
0.7934096665797492	8
0.890735463861044	3
1.0	5
